Date,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,172,180,186,192,198,204,210,216,222,228,234,240,246,252,258,264,270,276,282,288,294,300,306,312,318,324,330,336,342,348,354,360
2016/1/29,0.995717172,0.988730939,0.986054365,0.983385037,0.976918411,0.970494308,0.962743017,0.955053634,0.946248288,0.937524125,0.927827869,0.918231894,0.907936328,0.8977562,0.887112505,0.876595,0.865891225,0.85531815,0.844501695,0.833822026,0.823055543,0.81242808,0.80193784,0.791583053,0.781355011,0.771259126,0.76129369,0.751457017,0.744969948,0.732163328,0.722890549,0.713735209,0.70469582,0.695770914,0.686959042,0.678258771,0.669668688,0.661187397,0.652813521,0.6445457,0.636327412,0.628213912,0.620203862,0.612295945,0.604488858,0.596781316,0.589172048,0.581659803,0.574243342,0.566921446,0.559808149,0.552784104,0.545848191,0.538999305,0.532236354,0.525558259,0.518963956,0.512452393,0.506022532,0.499673348
2016/2/1,0.995693625,0.988726051,0.985821977,0.982926432,0.976298689,0.969715636,0.961784898,0.953919021,0.944907911,0.935981924,0.926170579,0.916462081,0.906088781,0.895832894,0.885112007,0.874519423,0.863715032,0.853044125,0.84214772,0.831390501,0.820587522,0.809924915,0.799400856,0.789013546,0.778737789,0.76859586,0.758586014,0.748706532,0.742191796,0.729331891,0.720020907,0.710828791,0.701754026,0.692795113,0.683950575,0.675218949,0.666598796,0.658088691,0.64968723,0.641393026,0.633187618,0.625087183,0.617090378,0.609195876,0.60140237,0.593708567,0.586113191,0.578614984,0.571212702,0.563905118,0.556805031,0.549794341,0.542871921,0.536036662,0.529287464,0.522623245,0.516042935,0.509545477,0.503129828,0.496794958
2016/2/2,0.995694369,0.988749514,0.98654448,0.984344363,0.978239911,0.972173316,0.964855427,0.957592622,0.949187542,0.940856235,0.931562931,0.92236142,0.912428259,0.90260207,0.892165836,0.88185027,0.871374704,0.861023578,0.850611744,0.840325814,0.829863719,0.819531879,0.80932867,0.799252491,0.789327444,0.779525646,0.769845566,0.760285692,0.753978486,0.741520611,0.732499795,0.72358872,0.714786051,0.706090469,0.697500671,0.689015371,0.680633296,0.672353193,0.664173819,0.656093949,0.648103221,0.640209814,0.632412543,0.624710237,0.617101739,0.609585907,0.602161611,0.594827739,0.587583187,0.580426868,0.573460577,0.566577895,0.559777819,0.553059357,0.546421531,0.539863372,0.533383924,0.526982243,0.520657395,0.514408457
2016/2/3,0.995705274,0.988822352,0.986650533,0.984483484,0.978529015,0.97261056,0.965196367,0.957838692,0.949263413,0.940764907,0.93129619,0.921922774,0.911768072,0.90172522,0.891168951,0.880736261,0.870024606,0.859443228,0.848631219,0.837955228,0.827305571,0.816791261,0.806410579,0.796161826,0.786049291,0.776065202,0.766207926,0.756475854,0.750056577,0.737380979,0.728194764,0.71912299,0.710164232,0.70131708,0.692580146,0.683952055,0.675431452,0.667016998,0.658707371,0.650501264,0.642379576,0.634359291,0.626439141,0.618617876,0.610894262,0.603267079,0.595735124,0.588297207,0.580952155,0.573698808,0.566625152,0.559638713,0.552738417,0.545923201,0.539192016,0.532543826,0.525977607,0.519492349,0.513087054,0.506760736
2016/2/4,0.995694121,0.98884093,0.986679463,0.984522721,0.978752877,0.973016847,0.96579601,0.958628759,0.950171713,0.941789276,0.93233759,0.922980759,0.912832484,0.90279579,0.89212622,0.881582746,0.870804656,0.860158337,0.849290069,0.838559123,0.827818072,0.817214603,0.806746952,0.796413381,0.786254204,0.776224618,0.766322971,0.756547632,0.750100112,0.737369449,0.72809349,0.71893422,0.709890172,0.700959896,0.692141962,0.683434955,0.674837481,0.666348161,0.657965635,0.64968856,0.641510074,0.633434542,0.625460667,0.61758717,0.609812787,0.60213627,0.594556388,0.587071923,0.579681676,0.572384459,0.565301243,0.558305681,0.551396689,0.544573195,0.537834142,0.531178483,0.524605188,0.518113237,0.511701624,0.505369353
2016/2/5,0.99568272,0.988772488,0.986309085,0.983851819,0.977927712,0.972039277,0.964792059,0.957598875,0.949237913,0.940949952,0.931526485,0.922197393,0.911978497,0.901872836,0.891230166,0.880713087,0.869844072,0.859109194,0.848208349,0.83744582,0.826698956,0.816090005,0.805617198,0.795278788,0.785051744,0.774956216,0.764990513,0.755152967,0.748664986,0.735855771,0.72656623,0.717393962,0.708337486,0.69939534,0.69056608,0.681848283,0.67324054,0.664741462,0.656349678,0.648063833,0.639897092,0.631833265,0.623871057,0.616009187,0.608246391,0.600581419,0.593013039,0.585540034,0.578161202,0.570875356,0.563757258,0.556727913,0.549786215,0.542931071,0.536161403,0.529476144,0.522874241,0.516354656,0.509916362,0.503558345
2016/2/8,0.995665866,0.988728984,0.986759564,0.984794067,0.979342002,0.97392012,0.967049835,0.960228016,0.952111892,0.944064367,0.935008345,0.926039194,0.916216793,0.906498577,0.896164754,0.885948733,0.875417057,0.865010577,0.85444963,0.844017621,0.833534627,0.823181834,0.812957627,0.802860409,0.792892795,0.783048931,0.77332728,0.763726324,0.757391999,0.744880523,0.735810848,0.726851605,0.718001449,0.709259054,0.700623106,0.692092309,0.683665383,0.675341064,0.667118102,0.658995263,0.650964306,0.64303122,0.635194811,0.627453902,0.61980733,0.612253943,0.604792607,0.5974222,0.590141614,0.582949753,0.575965561,0.569065044,0.562247201,0.555511042,0.548855586,0.542279869,0.535782933,0.529363836,0.523021644,0.516755437
2016/2/9,0.995689164,0.988820885,0.986853464,0.984889957,0.979558371,0.974255648,0.967532622,0.960855989,0.953011969,0.945231984,0.936484129,0.927817233,0.918325408,0.908930688,0.898974884,0.88912813,0.878910389,0.86881007,0.858451588,0.848216606,0.837949531,0.827806731,0.817786703,0.80788796,0.79811076,0.788451886,0.778909904,0.769483402,0.763262531,0.75097126,0.74202005,0.733175535,0.724436442,0.715801514,0.707269511,0.698839205,0.690509384,0.68227885,0.67414642,0.666110925,0.658194724,0.6503726,0.642643436,0.635006127,0.627459582,0.620002721,0.612634479,0.605353803,0.598159652,0.591050997,0.584132608,0.577295201,0.570537826,0.563859549,0.557259442,0.550736591,0.544290091,0.53791905,0.531622582,0.525399817
2016/2/10,0.995691147,0.988791553,0.987121262,0.985453792,0.980443828,0.975459335,0.969182386,0.962945828,0.955559829,0.948230483,0.939905933,0.931654465,0.92271612,0.91386353,0.904417558,0.895069223,0.885204067,0.875447641,0.865512404,0.85568992,0.845824331,0.836072487,0.826433076,0.816904802,0.80742552,0.798056235,0.78879567,0.779642564,0.773599576,0.761653755,0.75293332,0.744312729,0.735790838,0.727366517,0.719038649,0.710806129,0.702667867,0.694622782,0.686669808,0.678807891,0.671122322,0.66352377,0.656011251,0.648583789,0.641240422,0.633980198,0.626802175,0.619705423,0.612689022,0.605752061,0.59894113,0.59220678,0.585548149,0.578964386,0.57245465,0.566018107,0.559653936,0.553361321,0.547139459,0.540987554
2016/2/11,0.99572659,0.988953391,0.987378947,0.98580701,0.980897948,0.976013331,0.969780009,0.963586497,0.956287768,0.949044323,0.941043405,0.933109939,0.924534701,0.916038268,0.906988582,0.8980283,0.888690205,0.879449212,0.869921247,0.860496508,0.850782857,0.841178857,0.831683272,0.822294876,0.812944639,0.803700723,0.794561918,0.78552703,0.779560919,0.76776429,0.759147194,0.750626812,0.74220206,0.733871864,0.725635163,0.717490907,0.70943806,0.701475595,0.693602497,0.685817764,0.678170557,0.67060862,0.663131003,0.655736764,0.648424975,0.641194716,0.634045078,0.626975162,0.619984079,0.61307095,0.606324179,0.599651655,0.593052562,0.586526091,0.580071443,0.573687827,0.567374462,0.561130575,0.554955402,0.548848185
